position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
1053,3316,Homer D Poe,378,2630,4555,10,0xce3214768474f006c50189d2d9583f19e3791f96,0.010849795654,0.000205618574,0.007614569846
1054,24108,Beetgotchi,538,2765,4555,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.010843103492,0.000205491748,0.007609873174
1055,10902,AMAZING BITCOIN,543,2840,4555,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010836421799,0.000205365121,0.007605183849
1056,9826,RAAGNAR VALHALLA [GFA],491,3054,4550,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010829750547,0.000205238692,0.007600501851
1057,897,Pet,590,3395,4550,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010823089711,0.000205112460,0.007595827164
1058,18545,One of a Kind,509,3026,4550,10,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.010816439264,0.000204986425,0.007591159768
1059,17045,Naked Gotchi,487,3005,4550,10,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.010809799181,0.000204860586,0.007586499646
1060,21326,THE D-O-N,556,2534,4550,10,0xded7cfb53cf1658e07432a3c4c8c0064d5bd626a,0.010803169436,0.000204734943,0.007581846779
1061,21870,Ganon,540,3031,4550,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.010796550002,0.000204609496,0.007577201149
1062,21968,Dragon Ghost,581,3033,4550,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010789940855,0.000204484243,0.007572562738
1063,10281,Discontinued,519,3026,4550,10,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.010783341968,0.000204359185,0.007567931527
1064,16749,Doomer Weth,511,3025,4550,10,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.010776753317,0.000204234321,0.007563307500
1065,12656,Gaslit,598,2957,4550,10,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.010770174874,0.000204109651,0.007558690638
1066,20658,Maaya the cat,535,3062,4550,10,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0.010763606616,0.000203985173,0.007554080924
1067,5689,CK,528,3114,4550,10,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.010757048516,0.000203860888,0.007549478338
1068,18753,Singer,539,3029,4550,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.010750500550,0.000203736795,0.007544882865
1069,21556,Blob,532,3038,4550,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.010743962693,0.000203612894,0.007540294486
1071,23672,+,485,2911,4550,10,0xde34393312c0c1e97e404d18a04580e9610e063c,0.010730917203,0.000203365664,0.007531138941
1072,19589,FAKE,490,3022,4550,10,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.010724409520,0.000203242334,0.007526571740
1073,3429,Her,442,2906,4550,10,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.010717911847,0.000203119194,0.007522011563
1074,19819,Smokey McPot,533,2711,4545,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010711424158,0.000202996244,0.007517458393
1075,8600,bb-7,514,2711,4545,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.010704946428,0.000202873482,0.007512912213
1076,8995,AAVEMAZING,557,2449,4545,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.010698478633,0.000202750908,0.007508373005
1078,7853,THC,591,3196,4545,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010685572750,0.000202506324,0.007499315439
1079,6324,Momma,558,2671,4545,10,0x296ecbbea7df97b1def2996bc2d727bad8515bb2,0.010679134614,0.000202384312,0.007494797046
1080,5110,Billie,370,2913,4545,10,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.010672706315,0.000202262487,0.007490285557
1081,9342,Slice of Heaven,515,3046,4540,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.010666287830,0.000202140848,0.007485780956
1082,21369,Toxic,572,3030,4540,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.010659879134,0.000202019394,0.007481283225
1083,11392,SpaceX,512,3083,4540,10,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.010653480203,0.000201898126,0.007476792347
1084,9819,BASHFUL,596,3364,4539,10,0xae79077d8d922d071797a7f8849430fed488c005,0.010647091015,0.000201777042,0.007472308307
1085,15347,Boba Aarmy 2,552,3053,4535,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010640711544,0.000201656142,0.007467831086
1086,3440,HaydenAdams,590,2886,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010634341767,0.000201535426,0.007463360669
1087,8655,Quark,541,3179,4535,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010627981661,0.000201414893,0.007458897039
1088,6828,h1/1600xp/1100kin/link,530,3268,4535,10,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.010621631202,0.000201294543,0.007454440180
1089,3433,Doxy,636,2932,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010615290366,0.000201174376,0.007449990074
1090,3427,Lindsey Lohan,555,2929,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010608959130,0.000201054390,0.007445546706
1091,3423,ElonMusk,558,2929,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010602637471,0.000200934586,0.007441110059
1092,20723,Broccoli,545,2636,4535,10,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.010596325365,0.000200814963,0.007436680117
1093,3424,REKT,524,2931,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010590022790,0.000200695520,0.007432256863
1094,24934,Boba Aarmy 17,550,3031,4535,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010583729722,0.000200576258,0.007427840281
1096,19343,Supreme Overload,681,2616,4530,10,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.010571172016,0.000200338272,0.007419027071
1097,2350,Smalls,549,3224,4530,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010564907332,0.000200219548,0.007414630410
1098,10406,WuzziKoenig,505,3070,4530,10,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.010558652064,0.000200101002,0.007410240357
1099,23492,Machete,599,2999,4530,10,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.010552406188,0.000199982634,0.007405856896
1100,2099,I Don't Like Cricket,570,2992,4530,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.010546169683,0.000199864444,0.007401480011
1101,22145,bb-10,555,2605,4530,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.010539942526,0.000199746430,0.007397109687
1102,16924,Boba Aarmy 4,523,3051,4530,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010533724693,0.000199628594,0.007392745908
1103,10299,Boba Aarmy 5,514,3050,4530,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010527516164,0.000199510934,0.007388388657
1104,9554,NERF,575,3216,4525,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010521316915,0.000199393450,0.007384037919
1105,21937,Duach,598,2604,4525,10,0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,0.010515126925,0.000199276141,0.007379693679
1106,5401,Valhalla Calling,535,3013,4525,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.010508946170,0.000199159007,0.007375355922
1107,3430,DEX,515,2929,4525,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010502774630,0.000199042048,0.007371024630
1109,11630,z - Susuwatari,544,2963,4525,10,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0.010490459103,0.000198808651,0.007362381385
1110,24636,KEK.LAND,494,2816,4525,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010484315072,0.000198692214,0.007358069401
1111,3538,Moon,503,3162,4525,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010478180168,0.000198575949,0.007353763821
1113,14961,let's race,555,2966,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010465937651,0.000198343936,0.007345171816
1114,11428,Super-Spookiness,518,3028,4520,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010459829995,0.000198228188,0.007340885360
1115,21379,AJEFF BEZOS,537,2964,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010453731379,0.000198112611,0.007336605249
1116,19489,Andy Boyan,515,2965,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010447641781,0.000197997204,0.007332331466
1118,12234,T,524,2855,4520,10,0xde34393312c0c1e97e404d18a04580e9610e063c,0.010435489554,0.000197766903,0.007323802828
1119,13346,Good Luck,514,2963,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010429426883,0.000197652007,0.007319547942
1120,16496,facebook.com,515,3025,4520,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010423373144,0.000197537280,0.007315299327
1121,23689,Aavegotchisan,541,2972,4515,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.010417328318,0.000197422722,0.007311056965
1122,5954,Nephew,609,3219,4515,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010411292382,0.000197308333,0.007306820843
1123,19943,Tribute,535,2917,4515,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.010405265316,0.000197194112,0.007302590947
1124,12303,THE VOID,465,2835,4515,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010399247099,0.000197080058,0.007298367260
1125,13608,Shooter McGavin,534,2786,4515,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010393237710,0.000196966172,0.007294149770
1126,3539,King,510,3161,4515,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010387237128,0.000196852453,0.007289938460
1127,17617,FUD Packer,528,2707,4515,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010381245333,0.000196738900,0.007285733317
1128,7266,WuzziPapoy,492,3265,4515,10,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.010375262304,0.000196625513,0.007281534327
1129,9461,Defy,369,2906,4515,10,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.010369288021,0.000196512293,0.007277341473
1130,9713,Gotchi de' Medici,563,3001,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010363322462,0.000196399237,0.007273154743
1132,9701,RastafarEYE,549,3000,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010351417437,0.000196173620,0.007264799596
1133,9703,Ape,529,2981,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010345477931,0.000196061059,0.007260631150
1134,14110,Super-Meditation,485,3023,4510,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010339547067,0.000195948661,0.007256468770
1135,18138,Asatoshi,510,3026,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010333624828,0.000195836426,0.007252312442
1136,3443,AndreCronje,506,2880,4510,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010327711191,0.000195724354,0.007248162152
1137,14499,Lucky Girl,532,3025,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010321806137,0.000195612445,0.007244017886
1138,16163,AFarmer 1,500,3025,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010315909647,0.000195500699,0.007239879629
1139,12691,Jason Citron,511,3031,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010310021700,0.000195389114,0.007235747368
1140,2951,Blitzkrieg,538,3000,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010304142276,0.000195277691,0.007231621089
1141,21586,Painkiller,518,2785,4510,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010298271355,0.000195166429,0.007227500778
1142,2028,Cupid,561,3005,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010292408919,0.000195055328,0.007223386421
1143,13116,FED TREASURY,529,3032,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010286554946,0.000194944387,0.007219278004
1144,7428,Flying Dutchmaan,530,2996,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010280709418,0.000194833606,0.007215175514
1145,14302,6 RS < 50,453,3032,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010274872315,0.000194722985,0.007211078937
1146,12619,Sebastien Borget,488,2964,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010269043618,0.000194612523,0.007206988258
1147,5392,SantaGotchi,540,2999,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010263223307,0.000194502220,0.007202903466
1148,2027,cobie,554,3004,4510,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010257411362,0.000194392076,0.007198824545
1149,10223,sassano.eth,477,3031,4510,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010251607765,0.000194282090,0.007194751482
1150,4044,ARS,347,3161,4510,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010245812496,0.000194172261,0.007190684264
1151,14675,Argy Bargy,532,2776,4505,10,0xfe698c212526f15cc25af671beba14aac309457f,0.010240025536,0.000194062590,0.007186622878
1152,18152,HiuMapLun,550,2995,4505,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010234246865,0.000193953077,0.007182567310
1153,13496,MAGENTA,540,2834,4505,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010228476466,0.000193843720,0.007178517546
1154,10274,Heyman,539,2985,4505,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.010222714318,0.000193734519,0.007174473573
1155,3434,SergeyNazarov,509,2928,4505,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010216960404,0.000193625474,0.007170435379
1156,7644,PIKAPIKA,505,2886,4505,10,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,0.010211214703,0.000193516585,0.007166402949
1157,21238,Moon Witch,535,3067,4505,10,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0.010205477197,0.000193407852,0.007162376271
1158,9552,Namahage,593,3029,4500,10,0x6157730c4f8e2092f601460b836530e3252b3120,0.010199747868,0.000193299273,0.007158355331
1159,14628,Butch,576,2718,4500,10,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.010194026697,0.000193190849,0.007154340116
1160,21617,Dollygotchi,534,2817,4500,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.010188313665,0.000193082579,0.007150330614
1161,14155,Boba Aarmy - General 2,512,3048,4500,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010182608753,0.000192974463,0.007146326810
1162,16327,Kill Bill,563,2960,4500,10,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,0.010176911943,0.000192866501,0.007142328693
1163,14265,Boba Aarmy - General 3,521,3052,4500,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010171223217,0.000192758692,0.007138336249
1164,19198,AELON MUSK,542,3025,4500,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010165542556,0.000192651035,0.007134349465
1165,11894,Super-Scam,515,3005,4500,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010159869942,0.000192543531,0.007130368329
1166,21431,Fabio,553,2716,4500,10,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.010154205356,0.000192436180,0.007126392827
1167,4068,Baanana in Pajama,522,2855,4500,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.010148548781,0.000192328980,0.007122422946
1168,15500,Boba Aarmy 3,496,3049,4500,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010142900197,0.000192221931,0.007118458675
1170,16272,Bobaa General,593,3051,4495,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.010131626934,0.000192008288,0.007110546909
1171,15708,BLACK HOLE,510,2835,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010126002219,0.000191901691,0.007106599388
1172,22809,SPICE,508,2805,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010120385423,0.000191795245,0.007102657426
1173,9958,UNIQUE,622,3274,4495,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.010114776529,0.000191688949,0.007098721010
1174,3441,Zeller,553,2887,4495,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010109175520,0.000191582802,0.007094790127
1177,15750,Newark,547,2923,4495,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.010092419619,0.000191265255,0.007083030552
1179,19486,AD ASTRA,491,2840,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010081288115,0.000191054298,0.007075218275
1180,7739,SUN TZU,490,2846,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010075734039,0.000190949040,0.007071320331
1181,23864,Wendy's,536,2913,4495,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.010070187724,0.000190843930,0.007067427833
1182,19330,GOTCHIANNA,494,2833,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010064649152,0.000190738966,0.007063540770
1183,24945,AAVE BEAUTY,493,2821,4495,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.010059118307,0.000190634149,0.007059659129
1184,20244,Agent Olsen,596,3022,4490,10,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.010053595171,0.000190529478,0.007055782899
1185,18814,Arthur Madrid,512,2952,4490,10,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.010048079726,0.000190424953,0.007051912066
1186,20124,bb-16,512,2663,4490,10,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.010042571955,0.000190320573,0.007048046620
1187,11607,Super-Enery,530,3025,4490,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010037071842,0.000190216338,0.007044186548
1188,16728,Super-Integrity,496,3032,4490,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010031579368,0.000190112248,0.007040331837
1189,6797,Claude Monet,511,3059,4490,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.010026094518,0.000190008303,0.007036482477
1190,4763,AKKU SHION,518,2839,4490,10,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.010020617275,0.000189904502,0.007032638455
1191,12738,Super-Gecko,523,3019,4490,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.010015147620,0.000189800844,0.007028799759
1192,9708,godsunchained,530,2967,4490,10,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.010009685538,0.000189697330,0.007024966377
1193,5907,Deal with it,531,2918,4490,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.010004231011,0.000189593959,0.007021138298
1194,15340,Boba Aarmy - Private 5,497,3036,4490,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.009998784023,0.000189490731,0.007017315510
1196,18836,Super-Smart,471,3026,4490,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.009987912597,0.000189284703,0.007009685759
1197,4875,Sacrificial Dan XP4490,467,2720,4490,10,0x296ecbbea7df97b1def2996bc2d727bad8515bb2,0.009982488125,0.000189181902,0.007005878773
1198,17107,Boba Aarmy 15,540,3050,4485,10,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.009977071125,0.000189079242,0.007002077032
1199,9286,Banger.,502,3151,4485,10,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.009971661582,0.000188976724,0.006998280522
1200,5530,Pharaon,515,2907,4485,10,0x14e495f1c792185c4491b2317a02f3c3c6775c82,0.009966259477,0.000188874346,0.006994489234
1201,20279,Hammer Time,539,2820,4485,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.009960864795,0.000188772110,0.006990703155
1202,7368,Buterium,551,1754,4485,10,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.009955477519,0.000188670013,0.006986922274
1203,9589,Ritchie,524,2854,4485,10,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.009950097634,0.000188568057,0.006983146580
1204,23116,WorkBee,519,2744,4485,10,0xa322f14c4e9628f5934420a6098a01e7c999e657,0.009944725123,0.000188466241,0.006979376060
1205,1012,Cash Money,536,3426,4485,10,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.009939359969,0.000188364564,0.006975610705
1206,3560,My first child,486,2863,4485,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.009934002156,0.000188263026,0.006971850502
1207,7462,Evil Chipmunk,580,3317,4480,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009928651669,0.000188161627,0.006968095439
1208,20662,Despothes,580,2605,4480,10,0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,0.009923308491,0.000188060366,0.006964345507
1209,3581,Chaarizaard,609,2538,4480,10,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.009917972607,0.000187959244,0.006960600693
1210,14743,Dollagotchi,535,2922,4480,10,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0.009912643999,0.000187858259,0.006956860986
1211,2744,VITALIK-BUTERIN,507,1375,4480,10,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.009907322653,0.000187757412,0.006953126376
1212,12559,Super-Rastafarian,534,2404,4480,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.009902008553,0.000187656703,0.006949396850
1213,10492,Cookoo,575,2492,4480,10,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.009896701682,0.000187556130,0.006945672399
1214,13795,Super-Happy,486,2409,4480,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.009891402025,0.000187455695,0.006941953010
1215,7341,4480 Xp,511,2780,4480,10,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.009886109566,0.000187355395,0.006938238673
1216,2624,Charlie the Unicorn,571,3017,4475,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.009880824289,0.000187255232,0.006934529376
1217,17035,Bitconnect,488,3078,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009875546179,0.000187155204,0.006930825109
1219,18742,Disney,536,3090,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009865011397,0.000186955556,0.006923431622
1220,4021,GH$T MALONE,565,3172,4475,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.009859754695,0.000186855934,0.006919742379
1221,21366,SMOL PP,465,3088,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009854505096,0.000186756447,0.006916058122
1222,6054,Bling Gotchi,531,2713,4475,10,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.009849262587,0.000186657094,0.006912378841
1223,17352,Madre,586,3060,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009844027152,0.000186557875,0.006908704524
1224,16379,Poliamori,552,3089,4475,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.009838798776,0.000186458791,0.006905035161
1225,4363,Mr.Beast,488,3159,4475,10,0x262944448ec574dd5f82136964bbf189cc1ab579,0.009833577443,0.000186359839,0.006901370741
1226,10566,Ape Tax,565,3052,4475,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.009828363138,0.000186261021,0.006897711254
1227,16630,_Z_,498,3064,4475,10,0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,0.009823155845,0.000186162335,0.006894056688
